date,power,industry,ground_transport,residential,domestic_aviation,international_aviation,all_sectors
10/31/2020,34.1447,31.4991,16.2773,8.78948,0.661506,0.71899,92.091076
11/1/2020,32.8876,28.3217,14.6239,8.81264,0.662525,0.710355,86.01872
11/2/2020,35.1457,30.1362,16.9553,9.18287,0.724677,0.654604,92.799351
11/3/2020,35.7009,30.4125,17.2298,9.70108,0.718683,0.595366,94.358329
11/4/2020,35.9821,30.9016,17.0582,9.59733,0.729077,0.640435,94.908742
11/5/2020,36.3637,30.9792,17.6666,9.04803,0.772203,0.667161,95.496894
11/6/2020,35.9933,30.7782,17.6412,8.77089,0.801536,0.693032,94.678158
11/7/2020,34.2431,29.5572,16.2686,8.7022,0.706646,0.711468,90.189214
11/8/2020,33.531,29.1988,13.9538,9.27632,0.710749,0.698516,87.369185
11/9/2020,36.3169,31.0296,17.2582,9.73661,0.740997,0.627259,95.709566
11/10/2020,37.461,31.6413,17.6295,9.77337,0.723495,0.579881,97.808546
11/11/2020,37.8088,31.8844,17.407,9.92781,0.727893,0.642362,98.398265
11/12/2020,37.5809,31.5364,17.8403,10.4052,0.763459,0.669899,98.796158
11/13/2020,37.6473,32.0408,17.4955,10.8198,0.798413,0.679977,99.48179
11/14/2020,35.2704,30.2839,15.4035,10.8077,0.709961,0.688193,93.163654
11/15/2020,34.0583,29.5993,14.1484,10.4857,0.714775,0.697797,89.704272
11/16/2020,36.3101,31.0656,17.1043,10.7729,0.754278,0.62792,96.635098
11/17/2020,37.5093,32.1173,17.2823,11.0453,0.7381,0.587147,99.279447
11/18/2020,37.4745,31.9079,17.5151,11.6133,0.748375,0.636236,99.895411
11/19/2020,37.3074,31.9774,17.7666,12.0361,0.78244,0.671527,100.541467
11/20/2020,38.2994,32.7574,17.5171,12.3333,0.837597,0.695249,102.440046
11/21/2020,36.9322,32.0582,15.9977,13.1165,0.781936,0.69746,99.583996
11/22/2020,36.689,31.8775,13.7326,13.8056,0.768502,0.685345,97.558547
11/23/2020,38.4294,33.2433,17.3469,13.9108,0.775468,0.61999,104.325858
11/24/2020,39.6265,34.2187,17.7649,13.9407,0.80552,0.580357,106.936677
11/25/2020,40.7159,35.0501,18.0055,13.4454,0.828403,0.636476,108.681779
11/26/2020,40.1751,34.3634,17.1608,13.1025,0.694246,0.651891,106.147937
11/27/2020,40.6319,34.5857,17.2466,13.4753,0.685045,0.669083,107.293628
11/28/2020,39.4903,34.0997,15.997,14.2632,0.748423,0.69283,105.291453
11/29/2020,38.875,33.5733,14.3873,14.5986,0.803795,0.714473,102.952468
11/30/2020,40.8049,34.8702,17.7422,14.7361,0.809116,0.655281,109.617797
12/1/2020,43.0001,30.9354,17.9597,14.8565,0.801309,0.613151,108.16616
12/2/2020,43.7571,31.0115,17.9443,15.1837,0.781326,0.680162,109.358088
12/3/2020,43.968,31.2867,18.1739,15.4484,0.788843,0.704746,110.370589
12/4/2020,43.5116,31.241,17.8979,15.1577,0.814057,0.723143,109.3454
12/5/2020,42.6043,30.4949,16.3161,15.1989,0.716449,0.734844,106.065493
12/6/2020,41.4552,29.6239,14.5726,15.2654,0.717112,0.726158,102.36037
12/7/2020,44.08,31.3737,17.5443,15.6637,0.748012,0.665216,110.074928
12/8/2020,44.4789,31.4726,17.2805,15.7692,0.740663,0.638259,110.380122
12/9/2020,44.7643,31.8241,17.675,15.365,0.755433,0.685849,111.069682
12/10/2020,43.9131,31.078,17.9895,15.0097,0.792934,0.746832,109.530066
12/11/2020,44.0158,31.3115,17.586,14.7676,0.811113,0.765779,109.257792
12/12/2020,42.6413,30.5141,15.9943,14.7128,0.709141,0.777767,105.349408
12/13/2020,41.5363,29.6248,14.3069,15.6719,0.710012,0.757948,102.60786
12/14/2020,44.1626,31.3171,17.6904,16.9098,0.752738,0.704861,111.537499
12/15/2020,45.6581,32.2582,17.9256,17.5826,0.755629,0.680255,114.860384
12/16/2020,45.7294,32.1678,17.8702,17.6678,0.768109,0.73582,114.939129
12/17/2020,45.717,32.1622,18.1469,17.784,0.805948,0.784408,115.400456
12/18/2020,44.5824,31.5704,18.0437,18.3093,0.910343,0.850874,114.267017
12/19/2020,43.3932,30.6842,16.3957,18.4261,0.868265,0.891564,110.659029
12/20/2020,42.5351,30.2718,14.4865,17.9909,0.851306,0.860403,106.996009
12/21/2020,44.4144,31.6966,17.8906,16.9783,0.832842,0.752689,112.565431
12/22/2020,44.024,31.4713,18.7913,15.8955,0.866152,0.705852,111.754104
12/23/2020,43.5662,31.1156,18.8149,15.5124,0.892517,0.746794,110.648411
12/24/2020,42.4492,30.0396,17.277,16.3851,0.802863,0.682596,107.636359
12/25/2020,41.6903,28.9609,13.1297,17.7029,0.639455,0.581302,102.704557
12/26/2020,41.2723,28.8845,14.4077,18.2361,0.752841,0.693885,104.247326
12/27/2020,40.5719,28.6719,13.9764,17.8584,0.846797,0.741425,102.666822
12/28/2020,42.5382,30.1265,16.8987,17.6023,0.82102,0.671837,108.658557
12/29/2020,42.976,30.4028,17.2179,18.7044,0.836519,0.634166,110.771785
12/30/2020,42.8755,30.3487,17.4108,19.5685,0.864519,0.681112,111.749131
12/31/2020,42.2847,30.1813,16.2217,19.7022,0.792143,0.624058,109.806101
1/1/2021,38.9617,26.9248,12.3318,19.5192,0.613723,0.571076,98.922299
1/2/2021,38.8949,27.0331,15.0845,18.3524,0.731294,0.719573,100.815767
1/3/2021,39.2095,27.4625,13.8075,17.6793,0.841776,0.759639,99.760215
1/4/2021,42.0765,29.3347,16.5878,17.0994,0.816138,0.678367,106.592905
1/5/2021,42.8089,29.4676,16.75,17.4285,0.770426,0.627308,107.852734
1/6/2021,43.2354,29.6786,16.6325,18.0901,0.734648,0.649896,109.021144
1/7/2021,44.4784,30.3388,17.15,19.2634,0.735033,0.679435,112.645068
1/8/2021,45.4509,30.8165,16.7988,19.9219,0.762173,0.715475,114.465748
1/9/2021,43.8405,29.7798,15.6646,19.5258,0.692849,0.739387,110.242936
1/10/2021,42.8472,29.2106,13.459,19.2813,0.702616,0.735163,106.235879
1/11/2021,44.5086,30.2407,16.3776,19.4919,0.708998,0.633281,111.961079
1/12/2021,44.7428,30.2034,16.9201,18.8234,0.688245,0.593495,111.97144
1/13/2021,44.5755,30.3696,17.0064,18.2408,0.688262,0.630732,111.511294
1/14/2021,43.7708,29.9177,17.0448,17.6179,0.728666,0.67676,109.756626
1/15/2021,43.4202,29.5995,17.2162,17.8467,0.752674,0.684756,109.52003
1/16/2021,41.7198,28.3809,16.3406,18.7842,0.667546,0.706371,106.599417
1/17/2021,40.8435,27.917,14.6224,19.1379,0.653352,0.689721,103.863873
1/18/2021,43.1054,29.1625,17.7516,18.5378,0.679324,0.628515,109.865139
1/19/2021,43.2052,29.2043,16.8153,17.8364,0.664832,0.58701,108.313042
1/20/2021,42.8592,28.9288,16.7211,16.9904,0.664308,0.622789,106.786597
1/21/2021,42.7716,29.0553,17.2318,17.0197,0.689135,0.658296,107.425831
1/22/2021,42.945,29.2584,17.216,17.3862,0.709928,0.675559,108.191087
1/23/2021,42.0447,28.8328,15.85,18.0882,0.615689,0.683027,106.114416
1/24/2021,40.9449,27.9865,13.9653,17.9446,0.611295,0.676444,102.129039
1/25/2021,42.6441,29.0613,16.537,17.7157,0.635378,0.635082,107.22856
1/26/2021,42.7404,29.2259,16.5654,17.7158,0.621848,0.58674,107.456088
1/27/2021,42.6775,29.2093,17.3372,17.8285,0.649023,0.631487,108.33301
1/28/2021,42.69,28.8476,17.4451,18.3706,0.653835,0.670002,108.677137
1/29/2021,41.9683,28.7059,17.4055,18.023,0.671528,0.686096,107.460324
1/30/2021,40.0756,27.4845,16.1185,17.7986,0.594702,0.697688,102.76959
1/31/2021,39.3753,27.1286,14.6329,17.4021,0.588073,0.691798,99.818771
2/1/2021,40.4675,29.0981,17.2338,17.1606,0.603134,0.617359,105.180493
2/2/2021,40.4948,28.9972,17.1669,16.4873,0.588568,0.577291,104.312059
2/3/2021,40.1172,28.9274,17.1466,15.2997,0.630602,0.638843,102.760345
2/4/2021,39.9972,29.0567,17.2966,14.9412,0.664351,0.680349,102.6364
2/5/2021,39.2067,28.5543,17.2588,14.8142,0.705387,0.703125,101.242512
2/6/2021,37.111,26.6185,15.8885,15.5176,0.632733,0.710871,96.479204
2/7/2021,36.4471,26.2121,14.5512,16.9895,0.603664,0.682601,95.486165
2/8/2021,38.9535,27.7054,17.5024,17.5897,0.652749,0.616385,103.020134
2/9/2021,40.0071,28.3636,17.2851,16.9174,0.646012,0.592085,103.811297
2/10/2021,39.8611,28.1949,17.463,16.27,0.654891,0.648785,103.092676
2/11/2021,39.8273,27.8479,17.4557,16.3122,0.618187,0.667695,102.728982
2/12/2021,39.0974,27.3685,16.9958,16.834,0.649131,0.680189,101.62502
2/13/2021,37.6899,26.3042,15.3641,16.9658,0.589999,0.670523,97.584522
2/14/2021,36.1522,25.1067,14.4819,16.8364,0.55663,0.632499,93.766329
2/15/2021,37.5094,25.9412,16.5875,17.0716,0.589081,0.557996,98.256777
2/16/2021,37.7094,26.0607,16.6786,16.8975,0.604925,0.519147,98.470272
2/17/2021,37.9947,26.1547,16.3483,17.2168,0.670806,0.547695,98.933001
2/18/2021,37.8988,26.2728,16.9216,16.8795,0.672516,0.58595,99.231166
2/19/2021,37.9344,26.613,17.2877,16.1304,0.731373,0.615499,99.312372
2/20/2021,35.8825,25.5939,16.3919,15.036,0.703237,0.644973,94.25251
2/21/2021,34.5744,24.6028,15.3062,14.2224,0.709641,0.650387,90.065828
2/22/2021,36.6154,26.5236,17.4683,14.0025,0.723549,0.564921,95.89827
2/23/2021,36.6348,26.6119,17.5912,14.0191,0.714904,0.540886,96.11279
2/24/2021,36.8161,26.8143,17.7206,13.8238,0.720177,0.592983,96.48796
2/25/2021,37.78,27.3245,18.0806,14.366,0.754246,0.640548,98.945894
2/26/2021,37.9996,27.7084,17.9874,14.7605,0.787313,0.656503,99.899716
2/27/2021,36.5231,26.9645,16.8209,14.1952,0.725635,0.677322,95.906657
2/28/2021,35.3932,26.2464,15.5101,13.6436,0.731717,0.676111,92.201128
3/1/2021,39.624,31.0407,17.8759,13.6746,0.778448,0.60856,103.602208
3/2/2021,40.4031,31.8838,17.9286,14.292,0.765985,0.576303,105.849788
3/3/2021,40.5685,32.0038,17.9085,13.512,0.772711,0.618883,105.384394
3/4/2021,40.2142,31.9525,18.1339,12.7752,0.812754,0.666496,104.55505
3/5/2021,40.6599,32.0255,18.0724,13.5477,0.860373,0.687206,105.853079
3/6/2021,39.0289,30.9104,16.8374,14.3433,0.772036,0.694871,102.586907
3/7/2021,38.0472,30.4283,15.6029,14.2512,0.774775,0.682121,99.786496
3/8/2021,40.4687,32.4658,17.459,13.4902,0.815964,0.615588,105.315252
3/9/2021,40.9673,32.5926,17.9162,12.5032,0.794748,0.58333,105.357378
3/10/2021,40.3066,32.3099,17.7834,12.1146,0.799843,0.627697,103.94204
3/11/2021,39.8536,31.6947,17.9605,11.4348,0.841816,0.66902,102.454436
3/12/2021,39.4223,31.2442,18.0742,11.8328,0.893141,0.697338,102.163979
3/13/2021,37.116,29.5137,16.9045,12.5134,0.810776,0.703909,97.562285
3/14/2021,35.9199,28.943,15.8434,12.1283,0.809099,0.701155,94.344854
3/15/2021,38.4289,30.4604,17.9147,12.2119,0.802698,0.629548,100.448146
3/16/2021,39.5293,31.16,18.0885,12.195,0.821429,0.597965,102.392194
3/17/2021,39.3035,31.2634,18.0071,11.9889,0.821851,0.656357,102.041108
3/18/2021,39.8146,31.6116,18.3386,11.9571,0.858626,0.694493,103.275019
3/19/2021,39.3304,31.2538,18.3383,12.568,0.910286,0.714444,103.11523
3/20/2021,37.5,30.1541,16.8949,12.7134,0.842568,0.727671,98.832639
3/21/2021,36.0951,28.9581,15.583,12.2682,0.839887,0.718,94.462287
3/22/2021,38.0312,30.3097,18.0781,11.54,0.847546,0.632439,99.438985
3/23/2021,38.6747,31.1136,18.2872,10.7544,0.830918,0.607824,100.268642
3/24/2021,38.6271,31.0334,18.3218,9.94548,0.849947,0.659749,99.437476
3/25/2021,39.1125,31.1566,18.5122,9.86574,0.879981,0.711853,100.238874
3/26/2021,37.8456,30.302,18.5232,9.87705,0.921654,0.746986,98.21649
3/27/2021,36.0891,28.9057,17.2231,9.88226,0.845051,0.76491,93.710121
3/28/2021,35.3824,28.6943,15.9293,9.86677,0.84205,0.739187,91.454007
3/29/2021,36.006,29.3986,17.279,9.84922,0.855968,0.665816,94.054604
3/30/2021,36.9792,29.936,18.0203,9.1994,0.858738,0.640807,95.634445
3/31/2021,37.7697,30.4383,18.5143,8.8793,0.871996,0.696074,97.16967
4/1/2021,37.5188,32.275,18.5702,9.63814,0.920849,0.736009,99.658998
4/2/2021,36.0226,30.8833,17.4415,10.4621,0.936545,0.748542,96.494587
4/3/2021,35.1381,30.6188,16.671,10.5072,0.85833,0.754726,94.548156
4/4/2021,34.8534,30.4057,15.2855,10.1246,0.822232,0.733221,92.224653
4/5/2021,35.7318,30.9501,17.2588,9.84028,0.914801,0.668743,95.364524
4/6/2021,37.3298,32.4086,17.9938,9.62484,0.900039,0.638193,98.895272
4/7/2021,38.2691,32.9233,18.5077,9.46298,0.884883,0.688305,100.736268
4/8/2021,38.4647,33.1679,18.6345,9.25896,0.912234,0.720915,101.159209
4/9/2021,37.1816,31.9342,18.6818,9.07719,0.940562,0.75142,98.566772
4/10/2021,36.4009,31.3865,17.5383,8.93716,0.857872,0.77092,95.891652
4/11/2021,35.0697,30.5182,15.9046,8.96926,0.837822,0.765754,92.065336
4/12/2021,37.691,32.4315,18.2207,9.33101,0.897847,0.670042,99.242099
4/13/2021,38.0876,32.5765,17.6258,9.52877,0.872881,0.633746,99.325297
4/14/2021,38.12,32.8737,17.8414,9.51803,0.86534,0.673645,99.892115
4/15/2021,38.1318,32.6972,18.0807,9.43143,0.893682,0.706265,99.941077
4/16/2021,37.7007,32.3738,18.4624,9.43587,0.919237,0.713908,99.605915
4/17/2021,36.2073,31.1484,16.4736,9.36582,0.827632,0.725793,94.748545
4/18/2021,35.1704,30.3042,14.5795,8.78915,0.845207,0.724223,90.41268
4/19/2021,36.9398,31.9237,17.9444,8.24574,0.858048,0.656059,96.567747
4/20/2021,37.4347,32.1214,17.6437,8.16294,0.846701,0.63075,96.840191
4/21/2021,37.0433,31.5914,17.493,8.48123,0.851698,0.666183,96.126811
4/22/2021,36.5521,31.467,17.9498,8.84046,0.890965,0.711585,96.41191
4/23/2021,36.368,31.3783,17.7437,8.35133,0.918956,0.719878,95.480164
4/24/2021,35.2405,30.5765,16.3757,8.0536,0.815875,0.744947,91.807122
4/25/2021,34.0595,29.9203,14.8,8.31874,0.843025,0.723353,88.664918
4/26/2021,36.2856,31.3274,17.4534,8.34598,0.866139,0.656105,94.934624
4/27/2021,36.7768,31.5312,17.6197,7.66532,0.858252,0.641247,95.092519
4/28/2021,37.5122,31.863,17.8463,7.09145,0.867221,0.691529,95.8717
4/29/2021,37.5743,32.0793,17.8271,7.11903,0.92275,0.73576,96.25824
4/30/2021,37.1629,31.7823,18.0086,7.33237,0.942722,0.756036,95.984928
5/1/2021,33.4612,29.1237,16.056,7.42027,0.852289,0.765012,87.678471
5/2/2021,32.2609,28.1657,14.5296,7.14188,0.838381,0.733094,83.669555
5/3/2021,34.1826,29.3783,16.659,7.10795,0.854623,0.662857,88.84533
5/4/2021,35.0059,29.9914,17.2587,7.0524,0.852483,0.628984,90.789867
5/5/2021,35.3862,30.4301,17.5278,7.36342,0.882751,0.669888,92.260159
5/6/2021,35.3444,30.7962,17.7273,7.33183,0.895528,0.703876,92.799134
5/7/2021,35.6025,31.0628,17.8387,7.40038,0.931023,0.737884,93.573287
5/8/2021,33.7663,29.5075,16.5329,7.13284,0.833273,0.749621,88.522434
5/9/2021,33.0504,29.097,15.1867,6.43586,0.822838,0.746059,85.338857
5/10/2021,35.3547,30.7368,17.1116,6.56525,0.859586,0.68159,91.309526
5/11/2021,36.6884,31.7962,17.3627,6.66531,0.844024,0.6516,94.008234
5/12/2021,36.4034,31.6569,17.042,6.56549,0.869904,0.70179,93.239484
5/13/2021,35.1006,30.7093,16.4412,6.40439,0.887901,0.718919,90.26231
5/14/2021,34.9785,30.6483,17.3053,6.23604,0.906802,0.723203,90.798145
5/15/2021,33.7112,29.6624,16.1965,6.22986,0.798124,0.759629,87.357713
5/16/2021,33.0248,29.2251,14.5649,6.06366,0.823751,0.763816,84.466027
5/17/2021,35.4733,31.2429,17.1166,5.86935,0.866655,0.672824,91.241629
5/18/2021,36.0516,31.5407,17.1544,5.73658,0.863947,0.662822,92.010049
5/19/2021,36.2293,31.7923,17.7203,5.81416,0.864153,0.700226,93.120439
5/20/2021,35.8912,31.2964,17.8389,5.76361,0.912389,0.744729,92.447228
5/21/2021,35.0807,30.3608,18.0759,5.72511,0.930098,0.76599,90.938598
5/22/2021,34.2435,29.7752,16.5211,5.94971,0.820977,0.78661,88.097097
5/23/2021,33.7229,29.3911,14.2744,5.94999,0.839839,0.771509,84.949738
5/24/2021,35.3474,30.6562,16.9868,5.87987,0.870812,0.708861,90.449943
5/25/2021,35.7227,30.5796,17.7897,5.90211,0.874783,0.68247,91.551363
5/26/2021,36.1711,31.079,17.4504,5.83637,0.872784,0.71325,92.122904
5/27/2021,36.3684,31.242,18.3771,5.82363,0.917886,0.750511,93.479527
5/28/2021,36.1447,31.3332,18.3336,5.85074,0.944051,0.800017,93.406308
5/29/2021,34.693,30.3084,16.7129,6.1639,0.833062,0.808731,89.519993
5/30/2021,33.7551,29.8386,14.9894,6.11577,0.802434,0.788393,86.289697
5/31/2021,35.9354,31.7116,17.7102,5.68942,0.849625,0.706171,92.602416
6/1/2021,36.8261,30.1708,18.0903,5.4531,0.856505,0.723143,92.119948
6/2/2021,36.7392,29.6639,17.9403,5.25435,0.885243,0.767161,91.250154
6/3/2021,37.0055,29.9768,17.8664,5.19184,0.897574,0.792458,91.730572
6/4/2021,37.6061,30.5481,18.4922,5.16911,0.947985,0.82867,93.592165
6/5/2021,36.3771,29.5348,17.1913,5.21403,0.86163,0.859623,90.038483
6/6/2021,35.8216,29.2456,15.1813,5.2383,0.868051,0.859461,87.214312
6/7/2021,38.5463,30.9487,17.7216,5.09738,0.894691,0.760552,93.969223
6/8/2021,39.2958,31.3942,17.7274,4.99174,0.895618,0.728259,95.033017
6/9/2021,39.4711,31.3122,17.7017,4.96582,0.905623,0.773645,95.130088
6/10/2021,39.5854,31.5811,17.9316,4.95664,0.940799,0.808631,95.80417
6/11/2021,39.2402,31.5681,18.3502,5.0048,0.986815,0.837613,95.987728
6/12/2021,37.696,30.186,16.7017,4.91165,0.885206,0.865533,91.246089
6/13/2021,36.5821,29.7381,14.5335,4.96306,0.866826,0.858739,87.542325
6/14/2021,38.7868,31.0829,17.1169,4.96058,0.914575,0.781585,93.64334
6/15/2021,40.2903,32.1319,17.8374,4.95853,0.920835,0.771009,96.909974
6/16/2021,40.2238,32.2603,17.9013,5.01634,0.939195,0.829475,97.17041
6/17/2021,40.2785,32.1861,18.0499,4.98521,0.960687,0.854442,97.314839
6/18/2021,40.5594,32.3821,18.4213,4.97851,0.983196,0.896071,98.220577
6/19/2021,38.9804,31.3997,16.7688,4.97687,0.889093,0.922473,93.937336
6/20/2021,37.4428,30.4332,14.5516,5.01368,0.888263,0.923491,89.253034
6/21/2021,39.8396,31.8742,17.5306,5.10533,0.91674,0.82353,96.09
6/22/2021,40.4128,32.4711,17.6351,5.22503,0.919647,0.813045,97.476722
6/23/2021,40.102,32.2805,17.6919,5.11975,0.947676,0.852699,96.994525
6/24/2021,40.198,32.2525,17.9747,4.97284,0.956083,0.888474,97.242597
6/25/2021,40.1486,31.9354,18.2055,4.99376,0.991991,0.940093,97.215344
6/26/2021,38.8595,31.1873,16.5745,4.90124,0.887761,0.971868,93.382169
6/27/2021,38.6435,30.7085,14.2244,4.92518,0.903024,0.951812,90.356416
6/28/2021,41.8862,33.12,17.3388,4.90488,0.920606,0.873357,99.043843
6/29/2021,42.1502,33.0874,17.8474,4.90243,0.920894,0.840736,99.74906
6/30/2021,41.824,32.9098,18.2588,5.02907,0.939061,0.900476,99.861207
7/1/2021,40.4796,28.8037,17.9282,4.87964,0.971115,0.980438,94.042693
7/2/2021,39.932,28.7901,18.0967,4.77417,0.997775,1.0095,93.600245
7/3/2021,38.258,27.9167,16.7317,4.71965,0.918845,1.04289,89.587785
7/4/2021,38.054,27.6552,14.335,4.73457,0.867172,1.01885,86.664792
7/5/2021,41.1504,29.67,17.4081,4.7638,0.894548,0.943858,94.830706
7/6/2021,42.3175,30.1144,16.9536,4.73439,0.920071,0.913094,95.953055
7/7/2021,42.7539,30.5539,17.5091,4.69799,0.946694,0.952759,97.414343
7/8/2021,42.9062,30.7831,17.7077,4.70701,0.975968,0.992444,98.072422
7/9/2021,42.7655,30.6224,18.1026,4.64058,1.01439,1.02865,98.17412
7/10/2021,41.033,29.7136,16.5106,4.65593,0.948345,1.07818,93.939655
7/11/2021,39.7967,29.0521,14.2407,4.67959,0.944767,1.05895,89.772807
7/12/2021,42.1143,30.1294,17.0298,4.70142,0.962164,0.973842,95.910926
7/13/2021,42.5987,30.7065,17.3902,4.72273,0.980264,0.938225,97.336619
7/14/2021,42.0609,30.1784,17.2332,4.83062,0.99838,0.981551,96.283051
7/15/2021,42.5805,30.4745,17.3973,4.77005,1.02392,1.0218,97.26807
7/16/2021,42.7462,30.3854,17.7718,4.75687,1.02728,1.07323,97.76078
7/17/2021,40.3242,28.8075,16.2435,4.6957,0.949706,1.11158,92.132186
7/18/2021,38.9251,28.0139,14.508,4.72457,0.958907,1.06869,88.199167
7/19/2021,41.296,29.5136,16.6505,4.74237,0.962039,1.00068,94.165189
7/20/2021,41.2275,29.4178,16.7939,4.71383,0.96583,0.969475,94.088335
7/21/2021,40.8327,29.1233,16.7591,4.68445,0.956365,1.0008,93.356715
7/22/2021,40.3807,28.7403,16.4834,4.69122,1.01791,1.02925,92.34278
7/23/2021,40.5334,28.9749,17.3967,4.68968,1.03259,1.0838,93.71107
7/24/2021,39.1391,28.0086,15.7149,4.70916,0.939298,1.1092,89.620258
7/25/2021,38.616,27.5775,13.8454,4.69612,0.913584,1.0694,86.718004
7/26/2021,41.5348,29.2472,16.7262,4.70753,0.937923,0.969221,94.122874
7/27/2021,42.0368,29.8633,17.0236,4.72392,0.974105,0.971011,95.592736
7/28/2021,41.7197,29.6148,16.9143,4.78808,0.994162,1.01899,95.050032
7/29/2021,41.5203,29.3003,17.2997,4.79029,1.00695,1.05625,94.97379
7/30/2021,41.0473,29.0074,17.824,4.73623,1.0276,1.0961,94.73863
7/31/2021,38.8575,27.9048,16.3507,4.74445,0.944973,1.14183,89.944253
8/1/2021,38.2421,28.2264,14.5069,4.83591,0.921682,1.12643,87.859422
8/2/2021,41.1371,30.1575,17.0492,4.82702,0.922425,1.02752,95.120765
8/3/2021,42.095,30.8495,17.2732,4.84294,0.908757,1.00141,96.970807
8/4/2021,42.5796,31.1034,17.5342,4.76582,0.919082,1.03786,97.939962
8/5/2021,42.2896,30.7802,17.3059,4.64681,0.931718,1.05771,97.011938
8/6/2021,41.8545,30.5882,17.9797,4.5787,0.949908,1.09766,97.048668
8/7/2021,40.7642,30.0158,16.5258,4.59086,0.853109,1.14563,93.895399
8/8/2021,39.5577,29.2481,14.5237,4.65842,0.863487,1.12407,89.975477
8/9/2021,41.7039,30.3076,16.9925,4.68611,0.86887,1.03985,95.59883
8/10/2021,42.5406,30.7253,17.34,4.69262,0.873583,1.02031,97.192413
8/11/2021,42.2781,30.7906,17.0643,4.63459,0.885864,1.04274,96.696194
8/12/2021,42.3911,30.5503,16.9284,4.60181,0.906032,1.06375,96.441392
8/13/2021,42.0316,30.4464,17.5541,4.6722,0.930355,1.09892,96.733575
8/14/2021,39.7737,29.2013,16.2638,4.64847,0.841839,1.1439,91.873009
8/15/2021,37.6564,27.7113,14.3053,4.63505,0.861336,1.12671,86.296096
8/16/2021,39.577,28.9941,16.937,4.67057,0.880103,1.04547,92.104243
8/17/2021,40.5159,29.3893,16.8723,4.82833,0.864168,1.01861,93.488608
8/18/2021,40.8603,29.6467,17.191,4.72708,0.86616,1.04594,94.33718
8/19/2021,40.8336,29.6917,17.3686,4.62373,0.899844,1.07279,94.490264
8/20/2021,40.3962,29.3068,17.8021,4.6002,0.935166,1.12418,94.164646
8/21/2021,38.7854,28.4129,16.5763,4.60547,0.830197,1.15439,90.364657
8/22/2021,37.1788,27.2261,14.8267,4.58276,0.823389,1.12652,85.764269
8/23/2021,39.7849,28.7419,17.0732,4.76083,0.868788,1.05036,92.279978
8/24/2021,40.4763,29.182,17.6412,4.90351,0.869056,1.02729,94.099356
8/25/2021,40.6446,29.3591,17.6628,4.92688,0.887068,1.06856,94.549008
8/26/2021,40.3526,29.0512,17.5235,4.95308,0.92822,1.09585,93.90445
8/27/2021,40.1217,28.8468,17.9123,5.03357,0.952882,1.13891,94.006162
8/28/2021,38.2014,27.571,16.9527,5.11665,0.869558,1.17285,89.884158
8/29/2021,37.7665,27.3696,15.3437,5.11337,0.856244,1.14823,87.597644
8/30/2021,39.699,28.2281,17.3972,4.8902,0.884921,1.0639,92.163321
8/31/2021,40.3731,29.1615,17.9647,4.83174,0.891441,1.02995,94.252431
9/1/2021,40.3665,33.7122,18.1595,5.0022,0.927313,1.06819,99.235903
9/2/2021,39.6739,33.3795,18.0602,5.06538,0.962055,1.0902,98.231235
9/3/2021,39.6232,33.4387,18.1214,5.10076,1.01334,1.1302,98.4276
9/4/2021,37.8528,32.254,17.4589,5.14725,0.909265,1.17246,94.794675
9/5/2021,36.4852,30.9208,15.9689,5.15044,0.854853,1.1501,90.530293
9/6/2021,38.3652,32.3086,17.1884,5.16719,0.899313,1.04915,94.977853
9/7/2021,38.405,32.4359,17.8288,5.06706,0.893712,1.0087,95.639172
9/8/2021,38.5241,32.2902,18.183,4.94781,0.928802,1.04237,95.916282
9/9/2021,38.3439,32.1684,18.3545,4.84759,0.971105,1.08388,95.769375
9/10/2021,38.2672,32.1767,18.7963,4.88499,1.00801,1.11958,96.25278
9/11/2021,36.2277,30.8374,17.3389,4.93317,0.902038,1.1534,91.392608
9/12/2021,35.4471,29.8437,15.8519,4.92964,0.905229,1.13914,88.116709
9/13/2021,37.35,31.3013,18.1682,5.01569,0.899723,1.0357,93.770613
9/14/2021,38.7973,32.3455,18.2517,5.02383,0.89861,0.991981,96.308921
9/15/2021,38.6837,32.3772,18.5737,5.05922,0.941514,1.03819,96.673524
9/16/2021,38.133,31.7944,18.4595,5.25695,0.971429,1.0597,95.674979
9/17/2021,38.2381,31.9897,18.8416,5.35338,1.00085,1.11829,96.54192
9/18/2021,37.0769,31.2465,17.4051,5.46727,0.917085,1.1451,93.257955
9/19/2021,35.9761,30.6592,16.1094,5.70596,0.902577,1.12968,90.482917
9/20/2021,37.5561,31.66,17.848,5.89653,0.917428,1.05081,94.928868
9/21/2021,37.0161,31.0308,18.3962,5.9631,0.912486,0.996957,94.315643
9/22/2021,36.8109,31.0987,18.5647,6.02267,0.939141,1.02974,94.465851
9/23/2021,35.9836,30.4259,18.7815,5.95562,0.969282,1.07604,93.191942
9/24/2021,36.0466,30.7812,18.8816,5.72913,0.993936,1.11565,93.548116
9/25/2021,35.1226,30.0727,17.5436,5.51542,0.89994,1.15428,90.30854
9/26/2021,33.9249,29.2729,16.0334,5.42139,0.914523,1.13773,86.704843
9/27/2021,36.2302,30.8183,18.136,5.51189,0.95436,1.05438,92.70513
9/28/2021,36.8764,31.2669,18.4824,5.83059,0.930121,1.00355,94.389961
9/29/2021,36.8888,31.0335,18.4666,6.23033,0.950469,1.03957,94.609269
